prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,256,16384,1793.72
0,0,256,32768,3461.04
0,0,256,65536,6789.72
16,0,0,0,31.2588
16,0,1,16,31.4565
16,0,1,32,31.6055
16,0,1,64,32.0428
16,0,1,128,33.8083
16,0,1,256,41.8188
16,0,1,512,43.7922
16,0,1,1024,46.4537
16,0,1,2048,52.8112
16,0,1,4096,65.5417
16,0,1,8192,91.1153
16,0,1,16384,142.497
16,0,1,32768,244.934
16,0,1,65536,449.281
16,0,2,16,31.8083
16,0,2,32,31.6798
16,0,2,64,32.6823
16,0,2,128,34.1225
16,0,2,256,40.9442
16,0,2,512,42.459
16,0,2,1024,45.3607
16,0,2,2048,52.1653
16,0,2,4096,64.6293
16,0,2,8192,90.6295
16,0,2,16384,142.193
16,0,2,32768,244.897
16,0,2,65536,448.47
16,0,4,16,31.7863
16,0,4,32,31.6853
16,0,4,64,32.837
16,0,4,128,34.2182
16,0,4,256,42.9543
16,0,4,512,44.966
16,0,4,1024,47.7763
16,0,4,2048,54.4535
16,0,4,4096,67.5787
16,0,4,8192,93.8083
16,0,4,16384,144.534
16,0,4,32768,247.585
16,0,4,65536,450.784
16,0,8,16,31.7232
16,0,8,32,31.846
16,0,8,64,33.5412
16,0,8,128,35.0883
16,0,8,256,44.2988
16,0,8,512,45.9525
16,0,8,1024,49.5788
16,0,8,2048,55.9262
16,0,8,4096,69.0405
16,0,8,8192,95.1467
16,0,8,16384,145.563
16,0,8,32768,248.982
16,0,8,65536,453.606
16,0,16,16,31.7913
16,0,16,32,32.032
16,0,16,64,34.2028
16,0,16,128,35.8297
16,0,16,256,48.9918
16,0,16,512,52.3522
16,0,16,1024,54.4003
16,0,16,2048,61.8237
16,0,16,4096,74.6937
16,0,16,8192,102.08
16,0,16,16384,155.078
16,0,16,32768,259.142
16,0,16,65536,465.265
16,0,32,16,32.9013
16,0,32,32,33.3765
16,0,32,64,34.816
16,0,32,128,36.6352
16,0,32,256,60.0158
16,0,32,512,63.5468
16,0,32,1024,70.4327
16,0,32,2048,84.2135
16,0,32,4096,107.505
16,0,32,8192,161.281
16,0,32,16384,265.724
16,0,32,32768,472.412
16,0,32,65536,888.908
16,0,64,16,43.2157
16,0,64,32,43.5895
16,0,64,64,45.179
16,0,64,128,46.7838
16,0,64,256,62.8002
16,0,64,512,69.9673
16,0,64,1024,82.768
16,0,64,2048,103.675
16,0,64,4096,158.422
16,0,64,8192,261.969
16,0,64,16384,471.105
16,0,64,32768,887.443
16,0,64,65536,1715.28
16,0,128,16,56.7197
16,0,128,32,57.4293
16,0,128,64,60.1015
16,0,128,128,63.2207
16,0,128,256,94.0215
16,0,128,512,107.366
16,0,128,1024,130.411
16,0,128,2048,183.952
16,0,128,4096,288.625
16,0,128,8192,497.478
16,0,128,16384,911.607
16,0,128,32768,1739.03
16,0,128,65536,3401.38
16,16,0,0,31.6377
16,16,1,16,31.5152
16,16,1,32,30.9652
16,16,1,64,32.2353
16,16,1,128,33.6905
16,16,1,256,41.7285
16,16,1,512,43.7922
16,16,1,1024,46.315
16,16,1,2048,52.7682
16,16,1,4096,65.4717
16,16,1,8192,90.9608
16,16,1,16384,142.758
16,16,1,32768,245.227
16,16,1,65536,449.057
16,16,2,16,31.6695
16,16,2,32,31.5955
16,16,2,64,32.4113
16,16,2,128,33.4987
16,16,2,256,40.7307
16,16,2,512,42.6132
16,16,2,1024,45.9197
16,16,2,2048,52.1278
16,16,2,4096,65.1417
16,16,2,8192,91.3172
16,16,2,16384,142.848
16,16,2,32768,244.897
16,16,2,65536,449.67
16,16,4,16,31.6375
16,16,4,32,31.7388
16,16,4,64,32.5545
16,16,4,128,34.0953
16,16,4,256,42.4855
16,16,4,512,44.2297
16,16,4,1024,48.0373
16,16,4,2048,54.6297
16,16,4,4096,67.7547
16,16,4,8192,93.5893
16,16,4,16384,145.579
16,16,4,32768,248.097
16,16,4,65536,452.166
16,16,8,16,31.7548
16,16,8,32,31.9895
16,16,8,64,33.2963
16,16,8,128,35.5313
16,16,8,256,43.547
16,16,8,512,45.905
16,16,8,1024,49.4402
16,16,8,2048,56.0907
16,16,8,4096,69.088
16,16,8,8192,94.8267
16,16,8,16384,145.878
16,16,8,32768,249.36
16,16,8,65536,453.415
16,16,16,16,32.0057
16,16,16,32,32.5873
16,16,16,64,33.7333
16,16,16,128,35.3063
16,16,16,256,47.8615
16,16,16,512,51.888
16,16,16,1024,59.328
16,16,16,2048,66.7685
16,16,16,4096,80.3102
16,16,16,8192,106.747
16,16,16,16384,160.816
16,16,16,32768,265.084
16,16,16,65536,473.574
16,16,32,16,32.9605
16,16,32,32,33.0773
16,16,32,64,34.8213
16,16,32,128,36.3362
16,16,32,256,62.7257
16,16,32,512,65.7228
16,16,32,1024,72.7413
16,16,32,2048,86.752
16,16,32,4096,113.232
16,16,32,8192,166.955
16,16,32,16384,271.745
16,16,32,32768,480.54
16,16,32,65536,894.695
16,16,64,16,42.992
16,16,64,32,43.6533
16,16,64,64,45.061
16,16,64,128,46.7205
16,16,64,256,61.968
16,16,64,512,69.12
16,16,64,1024,83.0508
16,16,64,2048,108.837
16,16,64,4096,163.632
16,16,64,8192,267.649
16,16,64,16384,475.09
16,16,64,32768,893.336
16,16,64,65536,1720.8
16,16,128,16,57.1572
16,16,128,32,57.6858
16,16,128,64,60.3577
16,16,128,128,63.3438
16,16,128,256,92.9872
16,16,128,512,107.723
16,16,128,1024,134.864
16,16,128,2048,187.787
16,16,128,4096,294.027
16,16,128,8192,502.541
16,16,128,16384,916.796
16,16,128,32768,1746.87
16,16,128,65536,3402.6
16,32,0,0,31.5097
16,32,1,16,31.2428
16,32,1,32,31.4455
16,32,1,64,32.603
16,32,1,128,33.5092
16,32,1,256,41.1307
16,32,1,512,43.7012
16,32,1,1024,46.4805
16,32,1,2048,53.1307
16,32,1,4096,65.8823
16,32,1,8192,91.5255
16,32,1,16384,143.169
16,32,1,32768,246.262
16,32,1,65536,450.235
16,32,2,16,31.4292
16,32,2,32,31.6693
16,32,2,64,32.6348
16,32,2,128,33.733
16,32,2,256,40.902
16,32,2,512,42.8802
16,32,2,1024,45.936
16,32,2,2048,52.5548
16,32,2,4096,65.5785
16,32,2,8192,91.376
16,32,2,16384,143.275
16,32,2,32768,245.638
16,32,2,65536,449.703
16,32,4,16,31.8027
16,32,4,32,31.675
16,32,4,64,32.3575
16,32,4,128,33.765
16,32,4,256,42.6348
16,32,4,512,44.4965
16,32,4,1024,47.7762
16,32,4,2048,54.8858
16,32,4,4096,67.8243
16,32,4,8192,94.2243
16,32,4,16384,144.977
16,32,4,32768,247.905
16,32,4,65536,452.241
16,32,8,16,31.4828
16,32,8,32,31.6323
16,32,8,64,33.6323
16,32,8,128,35.2533
16,32,8,256,43.7442
16,32,8,512,46.4168
16,32,8,1024,49.0612
16,32,8,2048,56.2835
16,32,8,4096,68.8432
16,32,8,8192,94.6457
16,32,8,16384,146.555
16,32,8,32768,249.675
16,32,8,65536,454.592
16,32,16,16,31.9312
16,32,16,32,31.963
16,32,16,64,34.1013
16,32,16,128,35.4668
16,32,16,256,48.709
16,32,16,512,51.8992
16,32,16,1024,60.5542
16,32,16,2048,67.1368
16,32,16,4096,80.8322
16,32,16,8192,106.715
16,32,16,16384,160.949
16,32,16,32768,265.676
16,32,16,65536,472.651
16,32,32,16,33.339
16,32,32,32,33.4135
16,32,32,64,34.9067
16,32,32,128,36.304
16,32,32,256,62.8057
16,32,32,512,65.8305
16,32,32,1024,73.114
16,32,32,2048,86.6243
16,32,32,4096,113.787
16,32,32,8192,167.638
16,32,32,16384,272.486
16,32,32,32768,479.41
16,32,32,65536,893.991
16,32,64,16,42.9813
16,32,64,32,43.664
16,32,64,64,45.339
16,32,64,128,46.8592
16,32,64,256,61.808
16,32,64,512,69.2592
16,32,64,1024,82.8157
16,32,64,2048,109.243
16,32,64,4096,163.408
16,32,64,8192,268.118
16,32,64,16384,476.081
16,32,64,32768,893.501
16,32,64,65536,1719.8
16,32,128,16,57.0825
16,32,128,32,57.269
16,32,128,64,60.299
16,32,128,128,62.7728
16,32,128,256,93.0777
16,32,128,512,107.179
16,32,128,1024,135.398
16,32,128,2048,188.283
16,32,128,4096,292.854
16,32,128,8192,500.716
16,32,128,16384,917.042
16,32,128,32768,1745.74
16,32,128,65536,3401.76
16,64,0,0,33.1732
16,64,1,16,33.318
16,64,1,32,33.3445
16,64,1,64,33.3383
16,64,1,128,33.9628
16,64,1,256,46.6452
16,64,1,512,48.4012
16,64,1,1024,50.9548
16,64,1,2048,52.8
16,64,1,4096,65.43
16,64,1,8192,91.5148
16,64,1,16384,142.374
16,64,1,32768,245.073
16,64,1,65536,449.185
16,64,2,16,33.3817
16,64,2,32,33.1943
16,64,2,64,33.4827
16,64,2,128,33.9303
16,64,2,256,46.5385
16,64,2,512,48.1063
16,64,2,1024,46.0805
16,64,2,2048,52.4423
16,64,2,4096,64.9763
16,64,2,8192,91.2157
16,64,2,16384,142.902
16,64,2,32768,245.681
16,64,2,65536,449.174
16,64,4,16,33.829
16,64,4,32,33.2057
16,64,4,64,33.573
16,64,4,128,34.2083
16,64,4,256,47.7915
16,64,4,512,44.4533
16,64,4,1024,48.102
16,64,4,2048,54.7143
16,64,4,4096,67.67
16,64,4,8192,93.4292
16,64,4,16384,144.634
16,64,4,32768,247.707
16,64,4,65536,452.214
16,64,8,16,33.6425
16,64,8,32,33.6583
16,64,8,64,33.3597
16,64,8,128,35.3337
16,64,8,256,44.4802
16,64,8,512,45.7495
16,64,8,1024,49.4773
16,64,8,2048,56.1553
16,64,8,4096,68.7042
16,64,8,8192,94.7363
16,64,8,16384,146.358
16,64,8,32768,248.859
16,64,8,65536,453.521
16,64,16,16,33.5203
16,64,16,32,33.3815
16,64,16,64,33.6592
16,64,16,128,35.84
16,64,16,256,49.3657
16,64,16,512,52.0108
16,64,16,1024,54.8853
16,64,16,2048,68.6187
16,64,16,4096,81.771
16,64,16,8192,108.977
16,64,16,16384,163.126
16,64,16,32768,268.155
16,64,16,65536,473.857
16,64,32,16,34.7733
16,64,32,32,34.6565
16,64,32,64,34.981
16,64,32,128,36.5232
16,64,32,256,66.1973
16,64,32,512,67.3708
16,64,32,1024,74.7308
16,64,32,2048,88.2188
16,64,32,4096,115.312
16,64,32,8192,169.398
16,64,32,16384,273.734
16,64,32,32768,481.415
16,64,32,65536,897.666
16,64,64,16,42.9865
16,64,64,32,43.109
16,64,64,64,46.7948
16,64,64,128,48.8483
16,64,64,256,63.6697
16,64,64,512,71.0297
16,64,64,1024,85.013
16,64,64,2048,111.542
16,64,64,4096,165.537
16,64,64,8192,270.956
16,64,64,16384,478.849
16,64,64,32768,895.533
16,64,64,65536,1722.08
16,64,128,16,56.9068
16,64,128,32,57.1465
16,64,128,64,61.9523
16,64,128,128,65.7175
16,64,128,256,94.0167
16,64,128,512,109.233
16,64,128,1024,137.131
16,64,128,2048,190.161
16,64,128,4096,295.078
16,64,128,8192,503.079
16,64,128,16384,921.976
16,64,128,32768,1749.02
16,64,128,65536,3401.84
16,128,0,0,34.624
16,128,1,16,34.8268
16,128,1,32,34.8055
16,128,1,64,34.9705
16,128,1,128,34.8432
16,128,1,256,48.4803
16,128,1,512,50.0105
16,128,1,1024,51.4028
16,128,1,2048,57.8403
16,128,1,4096,70.5172
16,128,1,8192,91.0772
16,128,1,16384,143.169
16,128,1,32768,245.408
16,128,1,65536,448.742
16,128,2,16,35.1248
16,128,2,32,34.9228
16,128,2,64,35.0133
16,128,2,128,34.7148
16,128,2,256,49.152
16,128,2,512,48.1118
16,128,2,1024,50.7738
16,128,2,2048,57.3868
16,128,2,4096,65.7337
16,128,2,8192,91.2323
16,128,2,16384,142.539
16,128,2,32768,244.816
16,128,2,65536,449.462
16,128,4,16,34.768
16,128,4,32,35.2215
16,128,4,64,35.0777
16,128,4,128,34.8
16,128,4,256,48.326
16,128,4,512,49.4032
16,128,4,1024,51.6428
16,128,4,2048,54.3462
16,128,4,4096,67.5838
16,128,4,8192,93.9095
16,128,4,16384,144.912
16,128,4,32768,247.254
16,128,4,65536,452.432
16,128,8,16,35.0292
16,128,8,32,35.227
16,128,8,64,35.1577
16,128,8,128,35.3547
16,128,8,256,51.0937
16,128,8,512,52.1338
16,128,8,1024,49.8078
16,128,8,2048,55.584
16,128,8,4096,68.9868
16,128,8,8192,94.539
16,128,8,16384,146.192
16,128,8,32768,249.27
16,128,8,65536,454.94
16,128,16,16,35.0505
16,128,16,32,35.0988
16,128,16,64,35.2423
16,128,16,128,35.5465
16,128,16,256,47.6057
16,128,16,512,52.7362
16,128,16,1024,54.197
16,128,16,2048,69.7605
16,128,16,4096,83.3178
16,128,16,8192,110.24
16,128,16,16384,164.592
16,128,16,32768,267.92
16,128,16,65536,476.502
16,128,32,16,36.347
16,128,32,32,36.5068
16,128,32,64,36.4643
16,128,32,128,36.4803
16,128,32,256,67.0722
16,128,32,512,68.896
16,128,32,1024,76.1652
16,128,32,2048,89.4888
16,128,32,4096,117.323
16,128,32,8192,171.141
16,128,32,16384,275.243
16,128,32,32768,484.39
16,128,32,65536,898.236
16,128,64,16,42.6407
16,128,64,32,43.6957
16,128,64,64,46.8748
16,128,64,128,49.8187
16,128,64,256,65.0995
16,128,64,512,72.7143
16,128,64,1024,86.0325
16,128,64,2048,112.742
16,128,64,4096,167.12
16,128,64,8192,271.834
16,128,64,16384,479.201
16,128,64,32768,893.469
16,128,64,65536,1726.47
16,128,128,16,55.942
16,128,128,32,56.6883
16,128,128,64,62.0373
16,128,128,128,67.3438
16,128,128,256,94.949
16,128,128,512,110.502
16,128,128,1024,138.901
16,128,128,2048,192.747
16,128,128,4096,296.428
16,128,128,8192,504.722
16,128,128,16384,921.528
16,128,128,32768,1748.6
16,128,128,65536,3407.88
16,256,0,0,47.7068
16,256,1,16,48.7785
16,256,1,32,48.9177
16,256,1,64,48.7253
16,256,1,128,48.8962
16,256,1,256,49.168
16,256,1,512,49.7447
16,256,1,1024,51.878
16,256,1,2048,58.4907
16,256,1,4096,70.4377
16,256,1,8192,96.203
16,256,1,16384,142.678
16,256,1,32768,245.478
16,256,1,65536,449.548
16,256,2,16,48.9172
16,256,2,32,48.8483
16,256,2,64,48.7682
16,256,2,128,49.3442
16,256,2,256,50.0378
16,256,2,512,49.9363
16,256,2,1024,52.2673
16,256,2,2048,57.4353
16,256,2,4096,70.8968
16,256,2,8192,91.2752
16,256,2,16384,143.137
16,256,2,32768,244.988
16,256,2,65536,449.606
16,256,4,16,49.9573
16,256,4,32,49.9312
16,256,4,64,50.0587
16,256,4,128,50.7415
16,256,4,256,50.6668
16,256,4,512,51.195
16,256,4,1024,51.926
16,256,4,2048,58.6088
16,256,4,4096,67.8462
16,256,4,8192,93.6328
16,256,4,16384,144.326
16,256,4,32768,247.894
16,256,4,65536,452.096
16,256,8,16,50.4852
16,256,8,32,50.0588
16,256,8,64,50.4857
16,256,8,128,52.5283
16,256,8,256,60.2938
16,256,8,512,53.867
16,256,8,1024,54.0005
16,256,8,2048,55.6803
16,256,8,4096,68.9547
16,256,8,8192,94.8483
16,256,8,16384,146.331
16,256,8,32768,249.259
16,256,8,65536,453.708
16,256,16,16,51.2847
16,256,16,32,51.6327
16,256,16,64,51.6007
16,256,16,128,50.635
16,256,16,256,55.4725
16,256,16,512,65.952
16,256,16,1024,55.0037
16,256,16,2048,64.3527
16,256,16,4096,87.243
16,256,16,8192,113.979
16,256,16,16384,167.963
16,256,16,32768,271.83
16,256,16,65536,479.735
16,256,32,16,56.0642
16,256,32,32,55.6853
16,256,32,64,53.941
16,256,32,128,54.784
16,256,32,256,72.176
16,256,32,512,73.7497
16,256,32,1024,79.4623
16,256,32,2048,93.8345
16,256,32,4096,121.147
16,256,32,8192,173.851
16,256,32,16384,278.977
16,256,32,32768,488.828
16,256,32,65536,903.346
16,256,64,16,60.5388
16,256,64,32,60.2617
16,256,64,64,65.4078
16,256,64,128,60.928
16,256,64,256,67.9677
16,256,64,512,75.894
16,256,64,1024,89.3652
16,256,64,2048,116.267
16,256,64,4096,170.47
16,256,64,8192,274.47
16,256,64,16384,482.145
16,256,64,32768,900.28
16,256,64,65536,1727.48
16,256,128,16,84.9123
16,256,128,32,84.8745
16,256,128,64,83.2647
16,256,128,128,88.5067
16,256,128,256,100.187
16,256,128,512,114.486
16,256,128,1024,141.878
16,256,128,2048,195.11
16,256,128,4096,300.268
16,256,128,8192,507.73
16,256,128,16384,925.352
16,256,128,32768,1756.28
16,256,128,65536,3411.19
16,512,0,0,50.8963
16,512,1,16,51.3178
16,512,1,32,50.9762
16,512,1,64,51.5307
16,512,1,128,51.4345
16,512,1,256,51.2218
16,512,1,512,52.3202
16,512,1,1024,52.8318
16,512,1,2048,58.875
16,512,1,4096,71.701
16,512,1,8192,96.0963
16,512,1,16384,147.312
16,512,1,32768,245.387
16,512,1,65536,450.816
16,512,2,16,50.5707
16,512,2,32,51.4503
16,512,2,64,51.5093
16,512,2,128,51.4085
16,512,2,256,52.7357
16,512,2,512,54.2888
16,512,2,1024,52.5548
16,512,2,2048,58.5978
16,512,2,4096,70.656
16,512,2,8192,96.3042
16,512,2,16384,142.876
16,512,2,32768,245.254
16,512,2,65536,449.303
16,512,4,16,52.4857
16,512,4,32,52.3102
16,512,4,64,52.3468
16,512,4,128,52.0428
16,512,4,256,53.958
16,512,4,512,54.9072
16,512,4,1024,53.6963
16,512,4,2048,58.7522
16,512,4,4096,71.7078
16,512,4,8192,93.739
16,512,4,16384,144.95
16,512,4,32768,247.58
16,512,4,65536,451.841
16,512,8,16,53.0082
16,512,8,32,53.0452
16,512,8,64,53.2853
16,512,8,128,53.0612
16,512,8,256,55.7498
16,512,8,512,65.8503
16,512,8,1024,56.3365
16,512,8,2048,60.4063
16,512,8,4096,68.784
16,512,8,8192,95.0133
16,512,8,16384,146.075
16,512,8,32768,249.095
16,512,8,65536,454.924
16,512,16,16,54.9382
16,512,16,32,54.5868
16,512,16,64,54.6773
16,512,16,128,55.2645
16,512,16,256,66.0807
16,512,16,512,58.5387
16,512,16,1024,74.4965
16,512,16,2048,64.2825
16,512,16,4096,93.6218
16,512,16,8192,121.504
16,512,16,16384,175.137
16,512,16,32768,279.142
16,512,16,65536,487.436
16,512,32,16,55.0668
16,512,32,32,54.9123
16,512,32,64,57.8618
16,512,32,128,63.6323
16,512,32,256,58.1717
16,512,32,512,79.59
16,512,32,1024,87.04
16,512,32,2048,100.726
16,512,32,4096,128.471
16,512,32,8192,181.201
16,512,32,16384,285.941
16,512,32,32768,492.363
16,512,32,65536,908.375
16,512,64,16,66.923
16,512,64,32,66.7417
16,512,64,64,63.3918
16,512,64,128,67.3232
16,512,64,256,74.6612
16,512,64,512,81.781
16,512,64,1024,96.171
16,512,64,2048,123.611
16,512,64,4096,177.467
16,512,64,8192,281.601
16,512,64,16384,488.743
16,512,64,32768,904.402
16,512,64,65536,1731.77
16,512,128,16,84.2775
16,512,128,32,85.3817
16,512,128,64,88.3947
16,512,128,128,89.1418
16,512,128,256,98.992
16,512,128,512,120.592
16,512,128,1024,148.79
16,512,128,2048,201.676
16,512,128,4096,306.491
16,512,128,8192,514.7
16,512,128,16384,934.994
16,512,128,32768,1759.83
16,512,128,65536,3413.09
16,1024,0,0,53.0297
16,1024,1,16,54.5338
16,1024,1,32,54.0372
16,1024,1,64,54.0105
16,1024,1,128,54.3363
16,1024,1,256,54.4695
16,1024,1,512,55.6055
16,1024,1,1024,64.1653
16,1024,1,2048,58.8268
16,1024,1,4096,71.776
16,1024,1,8192,97.6058
16,1024,1,16384,147.883
16,1024,1,32768,250.161
16,1024,1,65536,448.54
16,1024,2,16,55.1478
16,1024,2,32,55.1463
16,1024,2,64,54.7203
16,1024,2,128,54.9445
16,1024,2,256,54.9598
16,1024,2,512,63.131
16,1024,2,1024,56.8645
16,1024,2,2048,59.0455
16,1024,2,4096,71.4028
16,1024,2,8192,96.944
16,1024,2,16384,147.536
16,1024,2,32768,245.301
16,1024,2,65536,449.292
16,1024,4,16,56
16,1024,4,32,55.9418
16,1024,4,64,54.918
16,1024,4,128,56.3042
16,1024,4,256,59.6962
16,1024,4,512,57.0133
16,1024,4,1024,57.9785
16,1024,4,2048,59.9792
16,1024,4,4096,71.856
16,1024,4,8192,97.3865
16,1024,4,16384,144.726
16,1024,4,32768,247.872
16,1024,4,65536,451.436
16,1024,8,16,53.9412
16,1024,8,32,54.0695
16,1024,8,64,54.9595
16,1024,8,128,56.6933
16,1024,8,256,56.816
16,1024,8,512,58.0695
16,1024,8,1024,72.8857
16,1024,8,2048,62.8435
16,1024,8,4096,73.499
16,1024,8,8192,94.2937
16,1024,8,16384,146.864
16,1024,8,32768,249.669
16,1024,8,65536,454.156
16,1024,16,16,55.6218
16,1024,16,32,55.5465
16,1024,16,64,57.9312
16,1024,16,128,57.9307
16,1024,16,256,58.1223
16,1024,16,512,72.635
16,1024,16,1024,64.8908
16,1024,16,2048,87.8937
16,1024,16,4096,80.4642
16,1024,16,8192,133.925
16,1024,16,16384,186.881
16,1024,16,32768,291.792
16,1024,16,65536,496.535
16,1024,32,16,60.8535
16,1024,32,32,61.099
16,1024,32,64,59.6748
16,1024,32,128,60.811
16,1024,32,256,69.7388
16,1024,32,512,63.4288
16,1024,32,1024,92.843
16,1024,32,2048,113.478
16,1024,32,4096,140.7
16,1024,32,8192,193.905
16,1024,32,16384,297.489
16,1024,32,32768,504.369
16,1024,32,65536,920.983
16,1024,64,16,69.7438
16,1024,64,32,70.0423
16,1024,64,64,73.1632
16,1024,64,128,74.9655
16,1024,64,256,73.7445
16,1024,64,512,88.4745
16,1024,64,1024,109.163
16,1024,64,2048,136.416
16,1024,64,4096,190.075
16,1024,64,8192,295.051
16,1024,64,16384,503.202
16,1024,64,32768,920.578
16,1024,64,65536,1745.56
16,1024,128,16,93.531
16,1024,128,32,93.0927
16,1024,128,64,93.4457
16,1024,128,128,95.4673
16,1024,128,256,105.018
16,1024,128,512,120.427
16,1024,128,1024,160.848
16,1024,128,2048,214.395
16,1024,128,4096,320.481
16,1024,128,8192,529.366
16,1024,128,16384,945.619
16,1024,128,32768,1774.18
16,1024,128,65536,3433.47
16,2048,0,0,60.048
16,2048,1,16,61.1308
16,2048,1,32,60.9072
16,2048,1,64,61.36
16,2048,1,128,60.405
16,2048,1,256,60.928
16,2048,1,512,61.0722
16,2048,1,1024,62.6403
16,2048,1,2048,77.6373
16,2048,1,4096,90.3153
16,2048,1,8192,97.8028
16,2048,1,16384,148.619
16,2048,1,32768,249.931
16,2048,1,65536,453.665
16,2048,2,16,61.5518
16,2048,2,32,61.776
16,2048,2,64,61.6747
16,2048,2,128,61.7758
16,2048,2,256,61.179
16,2048,2,512,61.7388
16,2048,2,1024,75.8078
16,2048,2,2048,76.9443
16,2048,2,4096,71.451
16,2048,2,8192,97.6175
16,2048,2,16384,147.782
16,2048,2,32768,250.768
16,2048,2,65536,449.073
16,2048,4,16,62.6562
16,2048,4,32,62.6663
16,2048,4,64,62.6725
16,2048,4,128,62.7523
16,2048,4,256,62.0053
16,2048,4,512,72.0382
16,2048,4,1024,78.0537
16,2048,4,2048,68.272
16,2048,4,4096,72.5393
16,2048,4,8192,97.2263
16,2048,4,16384,148.907
16,2048,4,32768,247.692
16,2048,4,65536,451.686
16,2048,8,16,60.6562
16,2048,8,32,60.2563
16,2048,8,64,61.0613
16,2048,8,128,62.6562
16,2048,8,256,65.8397
16,2048,8,512,73.0292
16,2048,8,1024,66.2457
16,2048,8,2048,91.7817
16,2048,8,4096,74.9973
16,2048,8,8192,99.5365
16,2048,8,16384,146.87
16,2048,8,32768,250.075
16,2048,8,65536,454.337
16,2048,16,16,62.2558
16,2048,16,32,62.1548
16,2048,16,64,63.232
16,2048,16,128,64.7307
16,2048,16,256,68.4052
16,2048,16,512,67.8393
16,2048,16,1024,83.6958
16,2048,16,2048,77.6103
16,2048,16,4096,120.459
16,2048,16,8192,117.349
16,2048,16,16384,212.849
16,2048,16,32768,316.982
16,2048,16,65536,522.982
16,2048,32,16,70.2352
16,2048,32,32,70.6775
16,2048,32,64,72.0693
16,2048,32,128,70.5652
16,2048,32,256,68.059
16,2048,32,512,80.5975
16,2048,32,1024,77.051
16,2048,32,2048,119.51
16,2048,32,4096,165.958
16,2048,32,8192,219.355
16,2048,32,16384,323.403
16,2048,32,32768,529.761
16,2048,32,65536,944.924
16,2048,64,16,78.1233
16,2048,64,32,78.2195
16,2048,64,64,81.6158
16,2048,64,128,83.2217
16,2048,64,256,87.845
16,2048,64,512,87.4453
16,2048,64,1024,116.149
16,2048,64,2048,162.299
16,2048,64,4096,216.187
16,2048,64,8192,321.041
16,2048,64,16384,531.399
16,2048,64,32768,949.31
